8000	0	0.1524	39.6	0.00193287	120.553	241.106
10000	0	0.1524	39.6	0.00193287	115.413	230.826
500	0	0.1524	31.7	0.00209405	121.617	243.234
630	0	0.1524	31.7	0.00209405	125.997	251.994
800	0	0.1524	31.7	0.00209405	129.117	258.234
1000	0	0.1524	31.7	0.00209405	130.987	261.974
1250	0	0.1524	31.7	0.00209405	131.467	262.934
1600	0	0.1524	31.7	0.00209405	130.817	261.634
2000	0	0.1524	31.7	0.00209405	128.907	257.814
2500	0	0.1524	31.7	0.00209405	125.867	251.734
3150	0	0.1524	31.7	0.00209405	124.207	248.414
4000	0	0.1524	31.7	0.00209405	123.807	247.614
5000	0	0.1524	31.7	0.00209405	122.397	244.794
6300	0	0.1524	31.7	0.00209405	119.737	239.474
8000	0	0.1524	31.7	0.00209405	117.957	235.914
630	2.7	0.1524	71.3	0.00243851	127.404	254.808
800	2.7	0.1524	71.3	0.00243851	127.394	254.788
1000	2.7	0.1524	71.3	0.00243851	128.774	257.548
1250	2.7	0.1524	71.3	0.00243851	130.144	260.288
1600	2.7	0.1524	71.3	0.00243851	130.644	261.288
2000	2.7	0.1524	71.3	0.00243851	130.114	260.228
2500	2.7	0.1524	71.3	0.00243851	128.334	256.668
3150	2.7	0.1524	71.3	0.00243851	127.054	254.108
4000	2.7	0.1524	71.3	0.00243851	126.534	253.068
5000	2.7	0.1524	71.3	0.00243851	124.364	248.728
6300	2.7	0.1524	71.3	0.00243851	121.944	243.888
8000	2.7	0.1524	71.3	0.00243851	120.534	241.068
10000	2.7	0.1524	71.3	0.00243851	116.724	233.448
12500	2.7	0.1524	71.3	0.00243851	113.034	226.068
16000	2.7	0.1524	71.3	0.00243851	110.364	220.728
500	2.7	0.1524	39.6	0.00294804	121.009	242.018
630	2.7	0.1524	39.6	0.00294804	125.809	251.618
800	2.7	0.1524	39.6	0.00294804	128.829	257.658
1000	2.7	0.1524	39.6	0.00294804	130.589	261.178
1250	2.7	0.1524	39.6	0.00294804	130.829	261.658
1600	2.7	0.1524	39.6	0.00294804	130.049	260.098
2000	2.7	0.1524	39.6	0.00294804	128.139	256.278
2500	2.7	0.1524	39.6	0.00294804	125.589	251.178
3150	2.7	0.1524	39.6	0.00294804	122.919	245.838
4000	2.7	0.1524	39.6	0.00294804	121.889	243.778
5000	2.7	0.1524	39.6	0.00294804	121.499	242.998
6300	2.7	0.1524	39.6	0.00294804	119.209	238.418
8000	2.7	0.1524	39.6	0.00294804	116.659	233.318
10000	2.7	0.1524	39.6	0.00294804	112.589	225.178
12500	2.7	0.1524	39.6	0.00294804	108.649	217.298
400	5.4	0.1524	71.3	0.00401199	124.121	248.242
500	5.4	0.1524	71.3	0.00401199	126.291	252.582
630	5.4	0.1524	71.3	0.00401199	128.971	257.942
800	5.4	0.1524	71.3	0.00401199	131.281	262.562
1000	5.4	0.1524	71.3	0.00401199	133.201	266.402
1250	5.4	0.1524	71.3	0.00401199	134.111	268.222
1600	5.4	0.1524	71.3	0.00401199	133.241	266.482
2000	5.4	0.1524	71.3	0.00401199	131.111	262.222
2500	5.4	0.1524	71.3	0.00401199	127.591	255.182
3150	5.4	0.1524	71.3	0.00401199	123.311	246.622
4000	5.4	0.1524	71.3	0.00401199	121.431	242.862
5000	5.4	0.1524	71.3	0.00401199	120.061	240.122
6300	5.4	0.1524	71.3	0.00401199	116.411	232.822
400	5.4	0.1524	55.5	0.00433288	126.807	253.614
500	5.4	0.1524	55.5	0.00433288	129.367	258.734
630	5.4	0.1524	55.5	0.00433288	131.807	263.614
800	5.4	0.1524	55.5	0.00433288	133.097	266.194
1000	5.4	0.1524	55.5	0.00433288	132.127	264.254
1250	5.4	0.1524	55.5	0.00433288	130.777	261.554
1600	5.4	0.1524	55.5	0.00433288	130.567	261.134
2000	5.4	0.1524	55.5	0.00433288	128.707	257.414
2500	5.4	0.1524	55.5	0.00433288	124.077	248.154
3150	5.4	0.1524	55.5	0.00433288	121.587	243.174
4000	5.4	0.1524	55.5	0.00433288	119.737	239.474
5000	5.4	0.1524	55.5	0.00433288	118.757	237.514
6300	5.4	0.1524	55.5	0.00433288	117.287	234.574
8000	5.4	0.1524	55.5	0.00433288	114.927	229.854
315	5.4	0.1524	39.6	0.00485029	125.347	250.694
400	5.4	0.1524	39.6	0.00485029	127.637	255.274
500	5.4	0.1524	39.6	0.00485029	129.937	259.874
630	5.4	0.1524	39.6	0.00485029	132.357	264.714
800	5.4	0.1524	39.6	0.00485029	132.757	265.514
1000	5.4	0.1524	39.6	0.00485029	130.507	261.014
1250	5.4	0.1524	39.6	0.00485029	127.117	254.234
1600	5.4	0.1524	39.6	0.00485029	126.267	252.534
2000	5.4	0.1524	39.6	0.00485029	124.647	249.294
2500	5.4	0.1524	39.6	0.00485029	120.497	240.994
3150	5.4	0.1524	39.6	0.00485029	119.137	238.274
4000	5.4	0.1524	39.6	0.00485029	117.137	234.274
5000	5.4	0.1524	39.6	0.00485029	117.037	234.074
6300	5.4	0.1524	39.6	0.00485029	116.677	233.354
315	5.4	0.1524	31.7	0.00525474	125.741	251.482
400	5.4	0.1524	31.7	0.00525474	127.781	255.562
500	5.4	0.1524	31.7	0.00525474	129.681	259.362
630	5.4	0.1524	31.7	0.00525474	131.471	262.942
800	5.4	0.1524	31.7	0.00525474	131.491	262.982
1000	5.4	0.1524	31.7	0.00525474	128.241	256.482
1250	5.4	0.1524	31.7	0.00525474	123.991	247.982
1600	5.4	0.1524	31.7	0.00525474	123.761	247.522
2000	5.4	0.1524	31.7	0.00525474	122.771	245.542
2500	5.4	0.1524	31.7	0.00525474	119.151	238.302
3150	5.4	0.1524	31.7	0.00525474	118.291	236.582
4000	5.4	0.1524	31.7	0.00525474	116.181	232.362
5000	5.4	0.1524	31.7	0.00525474	115.691	231.382
6300	5.4	0.1524	31.7	0.00525474	115.591	231.182
315	7.2	0.1524	71.3	0.00752039	128.713	257.426
400	7.2	0.1524	71.3	0.00752039	130.123	260.246
500	7.2	0.1524	71.3	0.00752039	132.043	264.086
630	7.2	0.1524	71.3	0.00752039	134.853	269.706
800	7.2	0.1524	71.3	0.00752039	136.023	272.046
1000	7.2	0.1524	71.3	0.00752039	134.273	268.546
1250	7.2	0.1524	71.3	0.00752039	132.513	265.026
1600	7.2	0.1524	71.3	0.00752039	130.893	261.786
2000	7.2	0.1524	71.3	0.00752039	128.643	257.286
2500	7.2	0.1524	71.3	0.00752039	124.353	248.706
3150	7.2	0.1524	71.3	0.00752039	116.783	233.566
4000	7.2	0.1524	71.3	0.00752039	119.343	238.686
5000	7.2	0.1524	71.3	0.00752039	118.343	236.686
6300	7.2	0.1524	71.3	0.00752039	116.603	233.206
8000	7.2	0.1524	71.3	0.00752039	113.333	226.666
10000	7.2	0.1524	71.3	0.00752039	110.313	220.626
250	7.2	0.1524	39.6	0.00909175	127.488	254.976
315	7.2	0.1524	39.6	0.00909175	130.558	261.116
400	7.2	0.1524	39.6	0.00909175	132.118	264.236
500	7.2	0.1524	39.6	0.00909175	132.658	265.316
630	7.2	0.1524	39.6	0.00909175	133.198	266.396
800	7.2	0.1524	39.6	0.00909175	132.358	264.716
1000	7.2	0.1524	39.6	0.00909175	128.338	256.676
1250	7.2	0.1524	39.6	0.00909175	122.428	244.856
1600	7.2	0.1524	39.6	0.00909175	120.058	240.116
2000	7.2	0.1524	39.6	0.00909175	120.228	240.456
2500	7.2	0.1524	39.6	0.00909175	117.478	234.956
3150	7.2	0.1524	39.6	0.00909175	111.818	223.636
4000	7.2	0.1524	39.6	0.00909175	114.258	228.516
5000	7.2	0.1524	39.6	0.00909175	113.288	226.576
6300	7.2	0.1524	39.6	0.00909175	112.688	225.376
8000	7.2	0.1524	39.6	0.00909175	111.588	223.176
10000	7.2	0.1524	39.6	0.00909175	110.868	221.736
200	9.9	0.1524	71.3	0.0193001	134.319	268.638
250	9.9	0.1524	71.3	0.0193001	135.329	270.658
315	9.9	0.1524	71.3	0.0193001	135.459	270.918
400	9.9	0.1524	71.3	0.0193001	135.079	270.158
500	9.9	0.1524	71.3	0.0193001	131.279	262.558
630	9.9	0.1524	71.3	0.0193001	129.889	259.778
800	9.9	0.1524	71.3	0.0193001	128.879	257.758
1000	9.9	0.1524	71.3	0.0193001	126.349	252.698
1250	9.9	0.1524	71.3	0.0193001	122.679	245.358
1600	9.9	0.1524	71.3	0.0193001	121.789	243.578
2000	9.9	0.1524	71.3	0.0193001	120.779	241.558
2500	9.9	0.1524	71.3	0.0193001	119.639	239.278
3150	9.9	0.1524	71.3	0.0193001	116.849	233.698
4000	9.9	0.1524	71.3	0.0193001	115.079	230.158
5000	9.9	0.1524	71.3	0.0193001	114.569	229.138
6300	9.9	0.1524	71.3	0.0193001	112.039	224.078
200	9.9	0.1524	55.5	0.0208438	131.955	263.910
250	9.9	0.1524	55.5	0.0208438	133.235	266.470
315	9.9	0.1524	55.5	0.0208438	132.355	264.710
400	9.9	0.1524	55.5	0.0208438	131.605	263.210
500	9.9	0.1524	55.5	0.0208438	127.815	255.630
630	9.9	0.1524	55.5	0.0208438	127.315	254.630
800	9.9	0.1524	55.5	0.0208438	126.565	253.130
1000	9.9	0.1524	55.5	0.0208438	124.665	249.330
1250	9.9	0.1524	55.5	0.0208438	121.635	243.270
1600	9.9	0.1524	55.5	0.0208438	119.875	239.750
2000	9.9	0.1524	55.5	0.0208438	119.505	239.010
2500	9.9	0.1524	55.5	0.0208438	118.365	236.730
3150	9.9	0.1524	55.5	0.0208438	115.085	230.170
4000	9.9	0.1524	55.5	0.0208438	112.945	225.890
5000	9.9	0.1524	55.5	0.0208438	112.065	224.130
6300	9.9	0.1524	55.5	0.0208438	110.555	221.110
200	9.9	0.1524	39.6	0.0233328	127.315	254.630
250	9.9	0.1524	39.6	0.0233328	128.335	256.670
315	9.9	0.1524	39.6	0.0233328	128.595	257.190
400	9.9	0.1524	39.6	0.0233328	128.345	256.690
500	9.9	0.1524	39.6	0.0233328	126.835	253.670
630	9.9	0.1524	39.6	0.0233328	126.465	252.930
800	9.9	0.1524	39.6	0.0233328	126.345	252.690
1000	9.9	0.1524	39.6	0.0233328	123.835	247.670
1250	9.9	0.1524	39.6	0.0233328	120.555	241.110
1600	9.9	0.1524	39.6	0.0233328	118.545	237.090
2000	9.9	0.1524	39.6	0.0233328	117.925	235.850
2500	9.9	0.1524	39.6	0.0233328	116.295	232.590
3150	9.9	0.1524	39.6	0.0233328	113.525	227.050
4000	9.9	0.1524	39.6	0.0233328	112.265	224.530
5000	9.9	0.1524	39.6	0.0233328	111.135	222.270
6300	9.9	0.1524	39.6	0.0233328	109.885	219.770
200	9.9	0.1524	31.7	0.0252785	127.299	254.598
250	9.9	0.1524	31.7	0.0252785	128.559	257.118
315	9.9	0.1524	31.7	0.0252785	128.809	257.618
400	9.9	0.1524	31.7	0.0252785	128.939	257.878
500	9.9	0.1524	31.7	0.0252785	127.179	254.358
630	9.9	0.1524	31.7	0.0252785	126.049	252.098
800	9.9	0.1524	31.7	0.0252785	125.539	251.078
1000	9.9	0.1524	31.7	0.0252785	122.149	244.298
1250	9.9	0.1524	31.7	0.0252785	118.619	237.238
1600	9.9	0.1524	31.7	0.0252785	117.119	234.238
2000	9.9	0.1524	31.7	0.0252785	116.859	233.718
2500	9.9	0.1524	31.7	0.0252785	114.729	229.458
3150	9.9	0.1524	31.7	0.0252785	112.209	224.418
4000	9.9	0.1524	31.7	0.0252785	111.459	222.918
5000	9.9	0.1524	31.7	0.0252785	109.949	219.898
6300	9.9	0.1524	31.7	0.0252785	108.689	217.378
200	12.6	0.1524	71.3	0.0483159	128.354	256.708
250	12.6	0.1524	71.3	0.0483159	129.744	259.488
315	12.6	0.1524	71.3	0.0483159	128.484	256.968
400	12.6	0.1524	71.3	0.0483159	127.094	254.188
500	12.6	0.1524	71.3	0.0483159	121.664	243.328
630	12.6	0.1524	71.3	0.0483159	123.304	246.608
800	12.6	0.1524	71.3	0.0483159	123.054	246.108
1000	12.6	0.1524	71.3	0.0483159	122.044	244.088
1250	12.6	0.1524	71.3	0.0483159	120.154	240.308
1600	12.6	0.1524	71.3	0.0483159	120.534	241.068
2000	12.6	0.1524	71.3	0.0483159	117.504	235.008
2500	12.6	0.1524	71.3	0.0483159	115.234	230.468
3150	12.6	0.1524	71.3	0.0483159	113.334	226.668
4000	12.6	0.1524	71.3	0.0483159	108.034	216.068
5000	12.6	0.1524	71.3	0.0483159	108.034	216.068
6300	12.6	0.1524	71.3	0.0483159	107.284	214.568
200	12.6	0.1524	39.6	0.0584113	114.750	229.500
250	12.6	0.1524	39.6	0.0584113	115.890	231.780
315	12.6	0.1524	39.6	0.0584113	116.020	232.040
400	12.6	0.1524	39.6	0.0584113	115.910	231.820
500	12.6	0.1524	39.6	0.0584113	114.900	229.800
630	12.6	0.1524	39.6	0.0584113	116.550	233.100
800	12.6	0.1524	39.6	0.0584113	116.560	233.120
1000	12.6	0.1524	39.6	0.0584113	114.670	229.340
1250	12.6	0.1524	39.6	0.0584113	112.160	224.320
1600	12.6	0.1524	39.6	0.0584113	110.780	221.560
2000	12.6	0.1524	39.6	0.0584113	109.520	219.040
2500	12.6	0.1524	39.6	0.0584113	106.880	213.760
3150	12.6	0.1524	39.6	0.0584113	106.260	212.520
4000	12.6	0.1524	39.6	0.0584113	104.500	209.000
5000	12.6	0.1524	39.6	0.0584113	104.130	208.260
6300	12.6	0.1524	39.6	0.0584113	103.380	206.760
800	0	0.0508	71.3	0.000740478	130.960	261.920
1000	0	0.0508	71.3	0.000740478	129.450	258.900
1250	0	0.0508	71.3	0.000740478	128.560	257.120
1600	0	0.0508	71.3	0.000740478	129.680	259.360
2000	0	0.0508	71.3	0.000740478	131.060	262.120
2500	0	0.0508	71.3	0.000740478	131.310	262.620
3150	0	0.0508	71.3	0.000740478	135.070	270.140
4000	0	0.0508	71.3	0.000740478	134.430	268.860
5000	0	0.0508	71.3	0.000740478	134.430	268.860
6300	0	0.0508	71.3	0.000740478	133.040	266.080
8000	0	0.0508	71.3	0.000740478	130.890	261.780
10000	0	0.0508	71.3	0.000740478	128.740	257.480
12500	0	0.0508	71.3	0.000740478	125.220	250.440
800	0	0.0508	55.5	0.00076193	124.336	248.672
1000	0	0.0508	55.5	0.00076193	125.586	251.172
1250	0	0.0508	55.5	0.00076193	127.076	254.152
1600	0	0.0508	55.5	0.00076193	128.576	257.152
2000	0	0.0508	55.5	0.00076193	131.456	262.912
2500	0	0.0508	55.5	0.00076193	133.956	267.912
3150	0	0.0508	55.5	0.00076193	134.826	269.652
4000	0	0.0508	55.5	0.00076193	134.946	269.892
5000	0	0.0508	55.5	0.00076193	134.556	269.112
6300	0	0.0508	55.5	0.00076193	132.796	265.592
8000	0	0.0508	55.5	0.00076193	130.156	260.312
10000	0	0.0508	55.5	0.00076193	127.636	255.272
12500	0	0.0508	55.5	0.00076193	125.376	250.752
800	0	0.0508	39.6	0.000791822	126.508	253.016
1000	0	0.0508	39.6	0.000791822	127.638	255.276
1250	0	0.0508	39.6	0.000791822	129.148	258.296
1600	0	0.0508	39.6	0.000791822	130.908	261.816
2000	0	0.0508	39.6	0.000791822	132.918	265.836
2500	0	0.0508	39.6	0.000791822	134.938	269.876
3150	0	0.0508	39.6	0.000791822	135.938	271.876
4000	0	0.0508	39.6	0.000791822	135.308	270.616
5000	0	0.0508	39.6	0.000791822	134.308	268.616
6300	0	0.0508	39.6	0.000791822	131.918	263.836
8000	0	0.0508	39.6	0.000791822	128.518	257.036
10000	0	0.0508	39.6	0.000791822	125.998	251.996
12500	0	0.0508	39.6	0.000791822	123.988	247.976
800	0	0.0508	31.7	0.000812164	122.790	245.580
1000	0	0.0508	31.7	0.000812164	126.780	253.560
1250	0	0.0508	31.7	0.000812164	129.270	258.540
1600	0	0.0508	31.7	0.000812164	131.010	262.020
2000	0	0.0508	31.7	0.000812164	133.010	266.020
2500	0	0.0508	31.7	0.000812164	134.870	269.740
3150	0	0.0508	31.7	0.000812164	135.490	270.980
4000	0	0.0508	31.7	0.000812164	134.110	268.220
5000	0	0.0508	31.7	0.000812164	133.230	266.460
6300	0	0.0508	31.7	0.000812164	130.340	260.680
8000	0	0.0508	31.7	0.000812164	126.590	253.180
10000	0	0.0508	31.7	0.000812164	122.450	244.900
12500	0	0.0508	31.7	0.000812164	119.070	238.140
1600	4.2	0.0508	71.3	0.00142788	124.318	248.636
2000	4.2	0.0508	71.3	0.00142788	129.848	259.696
2500	4.2	0.0508	71.3	0.00142788	131.978	263.956
3150	4.2	0.0508	71.3	0.00142788	133.728	267.456
4000	4.2	0.0508	71.3	0.00142788	133.598	267.196
5000	4.2	0.0508	71.3	0.00142788	132.828	265.656
6300	4.2	0.0508	71.3	0.00142788	129.308	258.616
8000	4.2	0.0508	71.3	0.00142788	125.268	250.536
10000	4.2	0.0508	71.3	0.00142788	121.238	242.476
12500	4.2	0.0508	71.3	0.00142788	117.328	234.656
1000	4.2	0.0508	39.6	0.00152689	125.647	251.294
1250	4.2	0.0508	39.6	0.00152689	128.427	256.854
1600	4.2	0.0508	39.6	0.00152689	130.197	260.394
2000	4.2	0.0508	39.6	0.00152689	132.587	265.174
2500	4.2	0.0508	39.6	0.00152689	133.847	267.694
3150	4.2	0.0508	39.6	0.00152689	133.587	267.174
4000	4.2	0.0508	39.6	0.00152689	131.807	263.614
5000	4.2	0.0508	39.6	0.00152689	129.777	259.554
6300	4.2	0.0508	39.6	0.00152689	125.717	251.434
8000	4.2	0.0508	39.6	0.00152689	120.397	240.794
10000	4.2	0.0508	39.6	0.00152689	116.967	233.934
800	8.4	0.0508	71.3	0.00529514	127.556	255.112
1000	8.4	0.0508	71.3	0.00529514	129.946	259.892
1250	8.4	0.0508	71.3	0.00529514	132.086	264.172
1600	8.4	0.0508	71.3	0.00529514	133.846	267.692
2000	8.4	0.0508	71.3	0.00529514	134.476	268.952
2500	8.4	0.0508	71.3	0.00529514	134.226	268.452
3150	8.4	0.0508	71.3	0.00529514	131.966	263.932
4000	8.4	0.0508	71.3	0.00529514	126.926	253.852
5000	8.4	0.0508	71.3	0.00529514	121.146	242.292
400	8.4	0.0508	55.5	0.00544854	121.582	243.164
500	8.4	0.0508	55.5	0.00544854	123.742	247.484
630	8.4	0.0508	55.5	0.00544854	126.152	252.304
800	8.4	0.0508	55.5	0.00544854	128.562	257.124
1000	8.4	0.0508	55.5	0.00544854	130.722	261.444
1250	8.4	0.0508	55.5	0.00544854	132.252	264.504
1600	8.4	0.0508	55.5	0.00544854	133.032	266.064
2000	8.4	0.0508	55.5	0.00544854	133.042	266.084
2500	8.4	0.0508	55.5	0.00544854	131.542	263.084
3150	8.4	0.0508	55.5	0.00544854	128.402	256.804
4000	8.4	0.0508	55.5	0.00544854	122.612	245.224
5000	8.4	0.0508	55.5	0.00544854	115.812	231.624
400	8.4	0.0508	39.6	0.00566229	120.015	240.030
500	8.4	0.0508	39.6	0.00566229	122.905	245.810
630	8.4	0.0508	39.6	0.00566229	126.045	252.090
800	8.4	0.0508	39.6	0.00566229	128.435	256.870
1000	8.4	0.0508	39.6	0.00566229	130.195	260.390
1250	8.4	0.0508	39.6	0.00566229	131.205	262.410
1600	8.4	0.0508	39.6	0.00566229	130.965	261.930
2000	8.4	0.0508	39.6	0.00566229	129.965	259.930
2500	8.4	0.0508	39.6	0.00566229	127.465	254.930
3150	8.4	0.0508	39.6	0.00566229	123.965	247.930
4000	8.4	0.0508	39.6	0.00566229	118.955	237.910
400	8.4	0.0508	31.7	0.00580776	120.076	240.152
500	8.4	0.0508	31.7	0.00580776	122.966	245.932
630	8.4	0.0508	31.7	0.00580776	125.856	251.712
800	8.4	0.0508	31.7	0.00580776	128.246	256.492
1000	8.4	0.0508	31.7	0.00580776	129.516	259.032
1250	8.4	0.0508	31.7	0.00580776	130.156	260.312
1600	8.4	0.0508	31.7	0.00580776	129.296	258.592
2000	8.4	0.0508	31.7	0.00580776	127.686	255.372
2500	8.4	0.0508	31.7	0.00580776	125.576	251.152
3150	8.4	0.0508	31.7	0.00580776	122.086	244.172
4000	8.4	0.0508	31.7	0.00580776	118.106	236.212
200	11.2	0.0508	71.3	0.014072	125.941	251.882
250	11.2	0.0508	71.3	0.014072	127.101	254.202
315	11.2	0.0508	71.3	0.014072	128.381	256.762
400	11.2	0.0508	71.3	0.014072	129.281	258.562
500	11.2	0.0508	71.3	0.014072	130.311	260.622
630	11.2	0.0508	71.3	0.014072	133.611	267.222
800	11.2	0.0508	71.3	0.014072	136.031	272.062
1000	11.2	0.0508	71.3	0.014072	136.941	273.882
1250	11.2	0.0508	71.3	0.014072	136.191	272.382
1600	11.2	0.0508	71.3	0.014072	135.191	270.382
2000	11.2	0.0508	71.3	0.014072	133.311	266.622
2500	11.2	0.0508	71.3	0.014072	130.541	261.082
3150	11.2	0.0508	71.3	0.014072	127.141	254.282
4000	11.2	0.0508	71.3	0.014072	122.471	244.942
200	11.2	0.0508	39.6	0.0150478	125.010	250.020
250	11.2	0.0508	39.6	0.0150478	126.430	252.860
315	11.2	0.0508	39.6	0.0150478	128.990	257.980
400	11.2	0.0508	39.6	0.0150478	130.670	261.340
500	11.2	0.0508	39.6	0.0150478	131.960	263.920
630	11.2	0.0508	39.6	0.0150478	133.130	266.260
800	11.2	0.0508	39.6	0.0150478	133.790	267.580
1000	11.2	0.0508	39.6	0.0150478	132.430	264.860
1250	11.2	0.0508	39.6	0.0150478	130.050	260.100
1600	11.2	0.0508	39.6	0.0150478	126.540	253.080
2000	11.2	0.0508	39.6	0.0150478	124.420	248.840
2500	11.2	0.0508	39.6	0.0150478	122.170	244.340
3150	11.2	0.0508	39.6	0.0150478	119.670	239.340
4000	11.2	0.0508	39.6	0.0150478	115.520	231.040
200	15.4	0.0508	71.3	0.0264269	123.595	247.190
250	15.4	0.0508	71.3	0.0264269	124.835	249.670
315	15.4	0.0508	71.3	0.0264269	126.195	252.390
400	15.4	0.0508	71.3	0.0264269	126.805	253.610
500	15.4	0.0508	71.3	0.0264269	127.285	254.570
630	15.4	0.0508	71.3	0.0264269	129.645	259.290
800	15.4	0.0508	71.3	0.0264269	131.515	263.030
1000	15.4	0.0508	71.3	0.0264269	131.865	263.730
1250	15.4	0.0508	71.3	0.0264269	130.845	261.690
1600	15.4	0.0508	71.3	0.0264269	130.065	260.130
2000	15.4	0.0508	71.3	0.0264269	129.285	258.570
2500	15.4	0.0508	71.3	0.0264269	127.625	255.250
3150	15.4	0.0508	71.3	0.0264269	125.715	251.430
4000	15.4	0.0508	71.3	0.0264269	122.675	245.350
5000	15.4	0.0508	71.3	0.0264269	119.135	238.270
6300	15.4	0.0508	71.3	0.0264269	115.215	230.430
8000	15.4	0.0508	71.3	0.0264269	112.675	225.350
200	15.4	0.0508	55.5	0.0271925	122.940	245.880
250	15.4	0.0508	55.5	0.0271925	124.170	248.340
315	15.4	0.0508	55.5	0.0271925	125.390	250.780
400	15.4	0.0508	55.5	0.0271925	126.500	253.000
500	15.4	0.0508	55.5	0.0271925	127.220	254.440
630	15.4	0.0508	55.5	0.0271925	129.330	258.660
800	15.4	0.0508	55.5	0.0271925	130.430	260.860
1000	15.4	0.0508	55.5	0.0271925	130.400	260.800
1250	15.4	0.0508	55.5	0.0271925	130.000	260.000
1600	15.4	0.0508	55.5	0.0271925	128.200	256.400
2000	15.4	0.0508	55.5	0.0271925	127.040	254.080
2500	15.4	0.0508	55.5	0.0271925	125.630	251.260
3150	15.4	0.0508	55.5	0.0271925	123.460	246.920
4000	15.4	0.0508	55.5	0.0271925	120.920	241.840
5000	15.4	0.0508	55.5	0.0271925	117.110	234.220
6300	15.4	0.0508	55.5	0.0271925	112.930	225.860
200	15.4	0.0508	39.6	0.0282593	121.783	243.566
250	15.4	0.0508	39.6	0.0282593	122.893	245.786
315	15.4	0.0508	39.6	0.0282593	124.493	248.986
400	15.4	0.0508	39.6	0.0282593	125.353	250.706
500	15.4	0.0508	39.6	0.0282593	125.963	251.926
630	15.4	0.0508	39.6	0.0282593	127.443	254.886
800	15.4	0.0508	39.6	0.0282593	128.423	256.846
1000	15.4	0.0508	39.6	0.0282593	127.893	255.786
1250	15.4	0.0508	39.6	0.0282593	126.743	253.486
1600	15.4	0.0508	39.6	0.0282593	124.843	249.686
2000	15.4	0.0508	39.6	0.0282593	123.443	246.886
2500	15.4	0.0508	39.6	0.0282593	122.413	244.826
3150	15.4	0.0508	39.6	0.0282593	120.513	241.026
4000	15.4	0.0508	39.6	0.0282593	118.113	236.226
5000	15.4	0.0508	39.6	0.0282593	114.453	228.906
6300	15.4	0.0508	39.6	0.0282593	109.663	219.326
200	15.4	0.0508	31.7	0.0289853	119.975	239.950
250	15.4	0.0508	31.7	0.0289853	121.225	242.450
315	15.4	0.0508	31.7	0.0289853	122.845	245.690
400	15.4	0.0508	31.7	0.0289853	123.705	247.410
500	15.4	0.0508	31.7	0.0289853	123.695	247.390
630	15.4	0.0508	31.7	0.0289853	124.685	249.370
800	15.4	0.0508	31.7	0.0289853	125.555	251.110
1000	15.4	0.0508	31.7	0.0289853	124.525	249.050
1250	15.4	0.0508	31.7	0.0289853	123.255	246.510
1600	15.4	0.0508	31.7	0.0289853	121.485	242.970
2000	15.4	0.0508	31.7	0.0289853	120.835	241.670
2500	15.4	0.0508	31.7	0.0289853	119.945	239.890
3150	15.4	0.0508	31.7	0.0289853	118.045	236.090
4000	15.4	0.0508	31.7	0.0289853	115.635	231.270
5000	15.4	0.0508	31.7	0.0289853	112.355	224.710
6300	15.4	0.0508	31.7	0.0289853	108.185	216.370
200	19.7	0.0508	71.3	0.0341183	118.005	236.010
250	19.7	0.0508	71.3	0.0341183	119.115	238.230
315	19.7	0.0508	71.3	0.0341183	121.235	242.470
400	19.7	0.0508	71.3	0.0341183	123.865	247.730
500	19.7	0.0508	71.3	0.0341183	126.995	253.990
630	19.7	0.0508	71.3	0.0341183	128.365	256.730
800	19.7	0.0508	71.3	0.0341183	124.555	249.110
1000	19.7	0.0508	71.3	0.0341183	121.885	243.770
1250	19.7	0.0508	71.3	0.0341183	121.485	242.970
1600	19.7	0.0508	71.3	0.0341183	120.575	241.150
2000	19.7	0.0508	71.3	0.0341183	120.055	240.110
2500	19.7	0.0508	71.3	0.0341183	118.385	236.770
3150	19.7	0.0508	71.3	0.0341183	116.225	232.450
4000	19.7	0.0508	71.3	0.0341183	113.045	226.090
200	19.7	0.0508	39.6	0.036484	125.974	251.948
250	19.7	0.0508	39.6	0.036484	127.224	254.448
315	19.7	0.0508	39.6	0.036484	129.864	259.728
400	19.7	0.0508	39.6	0.036484	130.614	261.228
500	19.7	0.0508	39.6	0.036484	128.444	256.888
630	19.7	0.0508	39.6	0.036484	120.324	240.648
800	19.7	0.0508	39.6	0.036484	119.174	238.348
1000	19.7	0.0508	39.6	0.036484	118.904	237.808
1250	19.7	0.0508	39.6	0.036484	118.634	237.268
1600	19.7	0.0508	39.6	0.036484	117.604	235.208
2000	19.7	0.0508	39.6	0.036484	117.724	235.448
2500	19.7	0.0508	39.6	0.036484	116.184	232.368
3150	19.7	0.0508	39.6	0.036484	113.004	226.008
4000	19.7	0.0508	39.6	0.036484	108.684	217.368
2500	0	0.0254	71.3	0.000400682	133.707	267.414
3150	0	0.0254	71.3	0.000400682	137.007	274.014
4000	0	0.0254	71.3	0.000400682	138.557	277.114
5000	0	0.0254	71.3	0.000400682	136.837	273.674
6300	0	0.0254	71.3	0.000400682	134.987	269.974
8000	0	0.0254	71.3	0.000400682	129.867	259.734
10000	0	0.0254	71.3	0.000400682	130.787	261.574
12500	0	0.0254	71.3	0.000400682	133.207	266.414
16000	0	0.0254	71.3	0.000400682	130.477	260.954
20000	0	0.0254	71.3	0.000400682	123.217	246.434
2000	0	0.0254	55.5	0.00041229	127.623	255.246
